,Num,Study,References,Location,Lat,Long,MAT,MAP,Elevation,Veg1,Sand,Silt,Clay,BD,pH,SOC,TC,TN,CN,TP,MBC,MBN,MBCN,NO3,NH4,T1,N2Oarea2,Replicate,Soilmoisture
4469,5405,169,Epstein Howard E. et al. 1998,Epstein Howard E. et al. 1998,NA,NA,8.6,321,NA,Grassland,37,20,43,1.27,NA,1.2,NA,0.115,10.4,NA,NA,NA,NA,NA,NA,,53.9544,3,NA
4606,5542,174,Fender Ann-Catrin et al. 2013,,51.07,10.5,NA,NA,NA,Forest,1.8,80.2,18.1,NA,4.95,1.83,NA,0.176,10.4,NA,NA,NA,NA,20.15,5.42,,7572.9481,4,NA
4607,5543,174,Fender Ann-Catrin et al. 2013,,51.07,10.5,NA,NA,NA,Forest,1.8,80.2,18.1,NA,5.73,1.949,NA,0.183,10.6,NA,NA,NA,NA,14.36,6.22,,11802.3416,4,NA
4608,5544,174,Fender Ann-Catrin et al. 2013,,51.07,10.5,NA,NA,NA,Forest,1.8,80.2,18.1,NA,4.68,1.767,NA,0.183,9.7,NA,NA,NA,NA,132.3,13.69,,552.3013,4,NA
4609,5545,174,Fender Ann-Catrin et al. 2013,,51.07,10.5,NA,NA,NA,Forest,1.8,80.2,18.1,NA,5.36,1.942,NA,0.191,10.8,NA,NA,NA,NA,78.19,7.4,,334.405,4,NA
4610,5546,174,Fender Ann-Catrin et al. 2013,,51.07,10.5,NA,NA,NA,Forest,2.9,56.5,40.6,NA,6.13,1.824,NA,0.175,10.5,NA,NA,NA,NA,39.01,1.54,,13758.9458,4,NA
4611,5547,174,Fender Ann-Catrin et al. 2013,,51.07,10.5,NA,NA,NA,Forest,2.9,56.5,40.6,NA,6.17,1.785,NA,0.172,10.4,NA,NA,NA,NA,29.24,1.18,,7360.8773,4,NA
4612,5548,174,Fender Ann-Catrin et al. 2013,,51.07,10.5,NA,NA,NA,Forest,2.9,56.5,40.6,NA,6.21,1.787,NA,0.171,10.4,NA,NA,NA,NA,20.87,1.16,,3215.0232,4,NA
4613,5549,174,Fender Ann-Catrin et al. 2013,,51.07,10.5,NA,NA,NA,Forest,2.9,56.5,40.6,NA,6.13,1.836,NA,0.174,10.6,NA,NA,NA,NA,21.59,1.02,,744.4169,4,NA
4689,5715,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.3,2.73,NA,0.28,NA,NA,244,33,7.39,NA,NA,,735.7664,5,NA
4690,5716,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.3,2.6,NA,0.28,NA,NA,538,77,6.99,NA,NA,,1191.2409,5,NA
4691,5717,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.2,2.9,NA,0.26,NA,NA,515,89,5.79,NA,NA,,770.8029,5,NA
4692,5718,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.3,2.97,NA,0.27,NA,NA,432,81,5.33,NA,NA,,7637.9562,5,NA
4693,5719,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.2,2.77,NA,0.29,NA,NA,442,79,5.59,NA,NA,,15556.2044,5,NA
4694,5720,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6,2.77,NA,0.25,NA,NA,354,38,9.32,NA,NA,,15381.0219,5,NA
4695,5721,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.2,3.3,NA,0.26,NA,NA,723,198,3.65,NA,NA,,7567.8832,5,NA
4696,5722,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.1,3.07,NA,0.27,NA,NA,624,180,3.47,NA,NA,,15871.5328,5,NA
4697,5723,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.2,3.03,NA,0.26,NA,NA,440,135,3.26,NA,NA,,14329.927,5,NA
4698,5724,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.2,3.1,NA,0.29,NA,NA,401,99,4.05,NA,NA,,665.6934,5,NA
4699,5725,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.1,2.83,NA,0.28,NA,NA,356,33,10.79,NA,NA,,2802.9197,5,NA
4700,5726,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.1,3.3,NA,0.27,NA,NA,678,186,3.65,NA,NA,,2452.5547,5,NA
4701,5727,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.1,2.99,NA,0.29,NA,NA,599,165,3.63,NA,NA,,735.7664,5,NA
4702,5728,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6,3,NA,0.27,NA,NA,464,116,4,NA,NA,,1366.4234,5,NA
4703,5729,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6,3.21,NA,0.29,NA,NA,401,98,4.09,NA,NA,,1121.1679,5,NA
4705,5731,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.1,2.7,NA,0.24,NA,NA,240,28,8.57,NA,NA,,928,5,NA
4706,5732,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.2,2.83,NA,0.26,NA,NA,231,26,8.88,NA,NA,,224,5,NA
4707,5733,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.2,2.77,NA,0.27,NA,NA,232,23,10.09,NA,NA,,704,5,NA
4708,5734,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,5.2,2.97,NA,0.27,NA,NA,220,22,10,NA,NA,,1216,5,NA
4709,5735,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.2,2.9,NA,0.28,NA,NA,365,31,11.77,NA,NA,,960,5,NA
4710,5736,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.3,2.96,NA,0.29,NA,NA,345,38,9.08,NA,NA,,704,5,NA
4711,5737,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.1,2.9,NA,0.25,NA,NA,334,58,5.76,NA,NA,,1408,5,NA
4712,5738,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6,2.9,NA,0.26,NA,NA,351,52,6.75,NA,NA,,960,5,NA
4713,5739,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.2,2.91,NA,0.27,NA,NA,374,48,7.79,NA,NA,,32,5,NA
4714,5740,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.1,2.77,NA,0.26,NA,NA,338,28,12.07,NA,NA,,704,5,NA
4715,5741,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.3,2.78,NA,0.29,NA,NA,371,43,8.63,NA,NA,,1472,5,NA
4716,5742,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.1,3.2,NA,0.28,NA,NA,331,58,5.71,NA,NA,,32,5,NA
4717,5743,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6,2.8,NA,0.28,NA,NA,339,47,7.21,NA,NA,,608,5,NA
4718,5744,181,Fracetto Felipe J. C. et al. 2017,,-22.67,-47.75,23.9,1300,NA,Cropland,66,12,22,1.32,6.1,2.73,NA,0.27,NA,NA,345,46,7.5,NA,NA,,736,5,NA
4845,5871,186,Gao Gui-Feng et al. 2019,,23.92,117.43,21.5,NA,NA,Wetland,NA,NA,NA,NA,7.34,8.12,NA,1,9,NA,NA,NA,NA,1.4799,14.94,,1.5846,24,39.39
4846,5872,186,Gao Gui-Feng et al. 2019,,23.92,117.43,21.5,NA,NA,Wetland,NA,NA,NA,NA,6.95,10.66,NA,1.17,11.4,NA,NA,NA,NA,1.1898,15.12,,6.5154,24,42.85
4847,5873,186,Gao Gui-Feng et al. 2019,,23.92,117.43,21.5,NA,NA,Wetland,NA,NA,NA,NA,6.83,10.85,NA,1.17,11.8,NA,NA,NA,NA,1.08,17.1,,1.9365,24,46.96
4848,5874,186,Gao Gui-Feng et al. 2019,,23.92,117.43,21.5,NA,NA,Wetland,NA,NA,NA,NA,7.28,10.21,NA,1.23,9.9,NA,NA,NA,NA,2.0398,16.38,,86.1725,24,50.47
4849,5875,187,Gao Weifeng et al. 2019,,53.5,122.5,-4.9,490,NA,Forest,NA,NA,NA,NA,4.68,5.341,NA,0.301,17.7,NA,NA,NA,NA,0.86,4.38,,311.1055,24,NA
4850,5876,187,Gao Weifeng et al. 2019,,53.5,122.5,-4.9,490,NA,Forest,NA,NA,NA,NA,5.04,6.238,NA,0.501,12.5,NA,NA,NA,NA,0.78,5.14,,225.5782,24,NA
4851,5877,187,Gao Weifeng et al. 2019,,53.5,122.5,-4.9,490,NA,Forest,NA,NA,NA,NA,4.87,4.942,NA,0.251,19.7,NA,NA,NA,NA,0.8,4.22,,292.7782,24,NA
4852,5890,189,Garcia-Montiel D. C. et al. 2003,,-10.5,-62.5,22.2,2270,NA,Forest,81,1,18,NA,4.94,NA,NA,NA,12.4,NA,NA,NA,NA,NA,NA,,315.12,6,15.49
4866,5904,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,104.5003,3.1446,16,301.9034,3,NA
4867,5905,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,23.8345,3,NA
4868,5906,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,153.6,3,NA
4869,5907,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,NA,NA,16,50.3172,3,NA
4870,5908,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,201.269,3,NA
4871,5909,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,161.5448,3,NA
4872,5910,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,235.482,4.1205,16,315.1448,3,NA
4873,5911,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,37.0759,3,NA
4874,5912,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,137.7103,3,NA
4875,5913,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,NA,NA,16,328.3862,3,NA
4876,5914,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,76.8,3,NA
4877,5915,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,222.4552,3,NA
4878,5916,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,638.146,4.988,16,386.6483,3,NA
4879,5917,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,82.0966,3,NA
4880,5918,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,166.8414,3,NA
4881,5919,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,NA,NA,16,516.4138,3,NA
4882,5920,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,29.131,3,NA
4883,5921,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,129.7655,3,NA
4884,5922,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,458.6529,2.8735,16,982.5103,3,NA
4885,5923,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,18.5379,3,NA
4886,5924,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,140.3586,3,NA
4887,5925,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,NA,NA,16,256.8828,3,NA
4888,5926,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,29.131,3,NA
4889,5927,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,111.2276,3,NA
4890,5928,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.1,52,NA,2.2,23.6,NA,NA,NA,NA,27.4109,5.3675,16,590.5655,3,NA
4891,5929,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.3,3.2,52,NA,2.5,20.9,NA,NA,NA,NA,NA,NA,16,23.8345,3,NA
4892,5930,192,Gil J. et al. 2017,,67.05,62.95,-5.8,505,NA,Wetland,NA,NA,NA,0.2,3.3,50,NA,2.3,21.9,NA,NA,NA,NA,NA,NA,16,103.2828,3,NA
4897,5935,194,Ginting Daniel et al. 2003,,41.23,-96.5,NA,NA,NA,Cropland ,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,86,NA,NA,15.2,NA,,207.9208,3,NA
4898,5936,194,Ginting Daniel et al. 2003,,41.23,-96.5,NA,NA,NA,Cropland ,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,58.9,NA,NA,25.5,NA,,435.6436,3,NA
4899,5937,194,Ginting Daniel et al. 2003,,41.23,-96.5,NA,NA,NA,Cropland ,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,97.8,NA,NA,20,NA,,227.7228,3,NA
4901,5939,194,Ginting Daniel et al. 2003,,41.23,-96.5,NA,NA,NA,Cropland ,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,122,NA,NA,22.7,NA,,386.1386,3,NA
4902,5940,194,Ginting Daniel et al. 2003,,41.23,-96.5,NA,NA,NA,Cropland ,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,120.2,NA,NA,20.7,NA,,267.3267,3,NA
4903,5941,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6.3,2.032,NA,0.201,10.1,NA,NA,NA,NA,10.6,0.77,,4013.9341,1,NA
4904,5942,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6.3,2.032,NA,0.201,10.1,NA,NA,NA,NA,NA,NA,,4265.189,1,NA
4905,5943,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6.3,2.032,NA,0.201,10.1,NA,NA,NA,NA,NA,NA,,3948.0165,1,NA
4906,5944,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6.3,2.032,NA,0.201,10.1,NA,NA,NA,NA,NA,NA,,4869.3226,1,NA
4907,5945,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6.3,2.032,NA,0.201,10.1,NA,NA,NA,NA,NA,NA,,3969.8679,1,NA
4908,5946,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6.3,2.032,NA,0.201,10.1,NA,NA,NA,NA,NA,NA,,6743.6825,1,NA
4909,5947,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6.3,2.032,NA,0.201,10.1,NA,NA,NA,NA,NA,NA,,9085.3198,1,NA
4910,5948,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.493,NA,0.242,10.3,NA,NA,NA,NA,52.3,42.2,,4103.5395,1,NA
4911,5949,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.493,NA,0.242,10.3,NA,NA,NA,NA,NA,NA,,4312.5334,1,NA
4912,5950,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.493,NA,0.242,10.3,NA,NA,NA,NA,NA,NA,,4815.8656,1,NA
4913,5951,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.493,NA,0.242,10.3,NA,NA,NA,NA,NA,NA,,4482.4157,1,NA
4914,5952,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.493,NA,0.242,10.3,NA,NA,NA,NA,NA,NA,,4265.189,1,NA
4915,5953,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.493,NA,0.242,10.3,NA,NA,NA,NA,45.6,45.8,,13593.4004,1,NA
4916,5954,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.493,NA,0.242,10.3,NA,NA,NA,NA,104.3,9.5,,15865.2439,1,NA
4917,5955,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6,2.299,NA,0.227,10.1,NA,NA,NA,NA,NA,NA,,4288.7959,1,NA
4918,5956,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6,2.299,NA,0.227,10.1,NA,NA,NA,NA,NA,NA,,4457.7431,1,NA
4919,5957,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6,2.299,NA,0.227,10.1,NA,NA,NA,NA,NA,NA,,4457.7431,1,NA
4920,5958,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6,2.299,NA,0.227,10.1,NA,NA,NA,NA,NA,NA,,4633.3456,1,NA
4921,5959,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6,2.299,NA,0.227,10.1,NA,NA,NA,NA,NA,NA,,4265.189,1,NA
4922,5960,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6,2.299,NA,0.227,10.1,NA,NA,NA,NA,96.2,8.9,,14364.7825,1,NA
4923,5961,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,6,2.299,NA,0.227,10.1,NA,NA,NA,NA,NA,NA,,13006.2278,1,NA
4924,5962,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.527,NA,0.243,10.4,NA,NA,NA,NA,NA,NA,,3904.6739,1,NA
4925,5963,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.527,NA,0.243,10.4,NA,NA,NA,NA,NA,NA,,4408.8045,1,NA
4926,5964,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.527,NA,0.243,10.4,NA,NA,NA,NA,NA,NA,,4013.9341,1,NA
4927,5965,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.527,NA,0.243,10.4,NA,NA,NA,NA,NA,NA,,3861.8071,1,NA
4928,5966,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.527,NA,0.243,10.4,NA,NA,NA,NA,NA,NA,,3715.4457,1,NA
4929,5967,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.527,NA,0.243,10.4,NA,NA,NA,NA,NA,NA,,5714.5796,1,NA
4930,5968,195,Giweta Mekonnen et al. 2017,,53.12,-114.47,2.1,547,NA,Cropland,NA,NA,NA,NA,5.5,2.527,NA,0.243,10.4,NA,NA,NA,NA,NA,NA,,6346.4239,1,NA
4931,5989,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,213.8693,4,NA
4932,5990,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,64.7236,4,NA
4933,5991,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,87.2362,4,NA
4934,5992,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,140.7035,4,NA
4935,5993,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,329.2462,4,NA
4936,5994,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,272.9648,4,NA
4937,5995,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,222.3116,4,NA
4938,5996,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,256.0804,4,NA
4939,5997,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,230.7538,4,NA
4940,5998,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,365.8291,4,NA
4941,5999,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,348.9447,4,NA
4942,6000,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,298.2915,4,NA
4943,6001,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,87.2362,4,NA
4944,6002,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,78.794,4,NA
4945,6003,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,87.2362,4,NA
4946,6004,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,135.0754,4,NA
4947,6005,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,211.0553,4,NA
4948,6006,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,143.5176,4,NA
4949,6007,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,211.0553,4,NA
4950,6008,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,576.8844,4,NA
4951,6009,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,137.8894,4,NA
4952,6010,197,Goldberg Stefanie D. et al. 2008,,50.13,11.87,5.3,1160,NA,Forest,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,118.191,4,NA
